Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72
0,4533919;0,4838265;0,5018299;0,4680849;0,4938877;0,451867;0,5031487;0,5882812;0,4838087;0,555546;0,5047915;0,5476872;0,4923309;0,5885537;0,4869093;0,550859;0,5970717;0,5026252;0,5167569;0,5638466;0,4928881;0,5668187;0,5035252;0,6100571;0,5688314;0,5279831;0,5356674;0,5735475;0,5754122;0,572547;0,6684021;0,5309079;0,5004375;0,6189108;0,6334105;0,6433473;0,6144897;0,6483117;0,7154027;0,557772;0,5268765;0,6807751;0,6100571;0,6087341;0,5846534;0,6119811;0,5685596;0,5231995;0,6067715;0,5519031;0,6287744;0,5370499;0,5322834;0,5055136;0,5285952;0,4816149;0,5179815;0,4838087;0,5307655;0,4957886;0,5181277;0,5399469;0,5290667;0,6348962;0,5221299;0,5600763;0,5282654;0,5290545;0,5556939;0,5615437;0,5037291;0,4877138
0,4533429;0,4835609;0,501762;0,4679598;0,4935893;0,4514874;0,5027596;0,5882252;0,483482;0,5555332;0,5045718;0,5476143;0,4921736;0,5883065;0,486398;0,5504435;0,5969964;0,5025191;0,5163844;0,5634975;0,4926568;0,5666243;0,5029773;0,609568;0,5686677;0,5278692;0,5357059;0,5728198;0,5751897;0,5721803;0,6682631;0,5305442;0,500277;0,6185989;0,633346;0,6425642;0,6143776;0,6474818;0,7142209;0,5572067;0,5264277;0,6798832;0,609568;0,6081269;0,5842698;0,6114644;0,5683917;0,5230813;0,6064044;0,5517554;0,6282711;0,536997;0,5322551;0,5052187;0,5284528;0,4814957;0,5174367;0,483482;0,5306069;0,4955242;0,517658;0,5397262;0,5287042;0,6347118;0,5218548;0,5599173;0,5279154;0,5289406;0,5550745;0,5611813;0,5036743;0,4875839
0,4531008;0,4834794;0,5015595;0,4677421;0,4933011;0,4516369;0,502506;0,5884056;0,4834524;0,555621;0,5044748;0,5472696;0,49226;0,5881341;0,4863829;0,5502579;0,5969272;0,5023436;0,516481;0,5635813;0,49259;0,5665647;0,5031008;0,609778;0,5682282;0,5275868;0,5356578;0,5727172;0,5751344;0,5716316;0,6678133;0,530615;0,5002216;0,6184099;0,6332296;0,6428214;0,6140536;0,647105;0,7141241;0,5569944;0,5264723;0,6797374;0,609778;0,6077381;0,5839316;0,6115724;0,5686691;0,52305;0,606133;0,5519286;0,6279939;0,5373691;0,5322335;0,5048561;0,5285458;0,4816504;0,5173401;0,4834524;0,5305673;0,4953725;0,5176101;0,5397334;0,5286832;0,6346738;0,5215349;0,5596417;0,5280309;0,5287141;0,5551446;0,561018;0,5033295;0,4871028
0,4530428;0,4833022;0,5009768;0,4676399;0,493541;0,4515526;0,5023845;0,5884534;0,4832223;0,5554369;0,5043708;0,5469174;0,4920459;0,5878468;0,4864801;0,5501943;0,5964493;0,5020257;0,5163773;0,5634463;0,4924448;0,5664312;0,503118;0,6094887;0,567705;0,5271321;0,5353445;0,5726227;0,574691;0,5711477;0,6672732;0,5302243;0,5001241;0,6182925;0,6325811;0,6430038;0,6137893;0,6469962;0,7141855;0,5565485;0,5265502;0,6794725;0,6094887;0,607375;0,583522;0,6112573;0,568289;0,5230227;0,6060898;0,5517387;0,6280279;0,5370913;0,5320412;0,5046865;0,5286437;0,4815623;0,5173114;0,4832223;0,5305645;0,4950576;0,5173509;0,5397429;0,5284516;0,6346784;0,5211366;0,5593137;0,5278559;0,5285865;0,5550467;0,5604628;0,503005;0,4867193
0,4530249;0,4831065;0,500991;0,4676664;0,4935528;0,4515217;0,5023122;0,5879698;0,483168;0,5549429;0,5043021;0,5468498;0,491832;0,5876338;0,486005;0,5501068;0,5961022;0,5019417;0,5161254;0,5631737;0,4923458;0,5662578;0,5029839;0,609279;0,5676591;0,5269478;0,5352622;0,5723777;0,5742097;0,5705958;0,6668311;0,5296508;0,4999538;0,6182677;0,6318607;0,6422864;0,6136128;0,6467732;0,7135686;0,5560101;0,5262342;0,6786479;0,609279;0,6073502;0,582975;0,6105728;0,5679318;0,5231332;0,6058843;0,551609;0,6278439;0,5367512;0,5318539;0,5046792;0,5282097;0,4813066;0,5170389;0,483168;0,5303962;0,4948742;0,5171036;0,5396565;0,5282295;0,634571;0,5212442;0,5591765;0,5276247;0,5287442;0,554473;0,5602745;0,502906;0,4867427
0,4530531;0,4830531;0,5013385;0,4678155;0,4935831;0,4516916;0,502314;0,5878578;0,4832041;0,5548801;0,5043212;0,5469933;0,4917746;0,5878636;0,485799;0,5499483;0,5961793;0,5022598;0,5160206;0,5633558;0,4924141;0,5662174;0,5029577;0,6091551;0,5678111;0,5273014;0,5353035;0,5724076;0,5742836;0,5706045;0,6668661;0,5293487;0,5001508;0,6180409;0,6315718;0,6415649;0,6137688;0,6464285;0,7131782;0,5558877;0,5258657;0,6786279;0,6091551;0,6072291;0,5828367;0,6104444;0,5679658;0,522952;0,6058933;0,5516552;0,6279472;0,5365916;0,531844;0,5047662;0,5280409;0,4812811;0,5167935;0,4832041;0,5305272;0,4949018;0,5167996;0,5393968;0,5284728;0,6344538;0,5213907;0,5595487;0,5277908;0,5289097;0,5542229;0,5602093;0,5029256;0,4869962
0,4530833;0,4831099;0,5012307;0,4681107;0,4936774;0,4517177;0,5025221;0,5882046;0,4835658;0,5548381;0,5044406;0,547308;0,4919889;0,5882457;0,4863896;0,5499787;0,5964395;0,5024452;0,5160117;0,563417;0,492562;0,5663717;0,5028895;0,608834;0,5679246;0,527633;0,5352219;0,5721697;0,5741622;0,5704607;0,6667004;0,5295362;0,5003207;0,6181747;0,6314954;0,6415105;0,6136806;0,6464894;0,7129664;0,5558981;0,5256882;0,6788327;0,608834;0,60695;0,5828385;0,6104377;0,5682196;0,5227121;0,6060645;0,5515927;0,6282707;0,5363513;0,5319139;0,5046312;0,5283623;0,4811498;0,5168421;0,4835658;0,5305261;0,4950076;0,5168658;0,5393398;0,5285615;0,6345918;0,521387;0,5599267;0,5280256;0,5286276;0,5542197;0,5598445;0,5026503;0,4869158
0,4527202;0,4828184;0,5010805;0,4680296;0,4933631;0,4512764;0,5020216;0,5882927;0,4830994;0,5546867;0,5043792;0,5473096;0,4920033;0,5881352;0,4862991;0,5498366;0,5964006;0,5023293;0,5158993;0,5632666;0,4924693;0,565994;0,5025938;0,6083767;0,5674654;0,5273647;0,5348086;0,5717034;0,5734992;0,5702003;0,6662172;0,5292757;0,4998548;0,6180617;0,6313199;0,6413956;0,6134792;0,6462436;0,7126316;0,5555266;0,5254639;0,6785315;0,6083767;0,6067137;0,5825087;0,6100839;0,5682791;0,5223108;0,605639;0,55133;0,6278948;0,5362636;0,5317158;0,5049254;0,5281872;0,4809023;0,5168986;0,4830994;0,5301086;0,4949349;0,5168869;0,5390049;0,5282115;0,6342679;0,521448;0,5593674;0,5278542;0,5280207;0,5537495;0,5592464;0,5024295;0,4867999
0,4522897;0,4828025;0,5009713;0,4672381;0,4933187;0,4514916;0,5019994;0,5878814;0,4828065;0,5545766;0,5042207;0,5469354;0,4916657;0,5876653;0,4858964;0,5496148;0,5962287;0,502226;0,5155414;0,563087;0,4920749;0,565887;0,5026283;0,60805;0,5676693;0,5273745;0,5344385;0,5713388;0,5731388;0,5698273;0,6656023;0,528968;0,4993544;0,6177301;0,6310135;0,6411524;0,612996;0,6452654;0,7122059;0,5551186;0,5253048;0,6778769;0,60805;0,6063715;0,58212;0,6099304;0,5681761;0,5221496;0,6053382;0,5512648;0,6276187;0,5362472;0,5314429;0,5048578;0,5278665;0,480968;0,5169107;0,4828065;0,529997;0,4947472;0,5168209;0,5388821;0,5281246;0,634341;0,5213665;0,559077;0,5275099;0,5276359;0,5534691;0,5592877;0,5021291;0,4867716
0,4524016;0,4825023;0,500868;0,4671305;0,4932078;0,4515389;0,5017486;0,5876929;0,4829155;0,554816;0,5038567;0,5466873;0,49139;0,5879649;0,4857909;0,5494162;0,5964676;0,5020111;0,5156831;0,562843;0,4920215;0,5659474;0,5025543;0,6076612;0,5676178;0,5273982;0,5347231;0,571295;0,573492;0,5694035;0,6652701;0,5286785;0,4992705;0,6177981;0,630487;0,6407152;0,6125311;0,6449122;0,7122719;0,5545143;0,5249128;0,6776134;0,6076612;0,6062638;0,5818118;0,6097388;0,5680666;0,522477;0,6054613;0,5510492;0,6276612;0,53618;0,5315456;0,5047295;0,5279632;0,4810975;0,5166805;0,4829155;0,5300639;0,4948445;0,5165337;0,5390015;0,5282698;0,6341274;0,5209419;0,5591112;0,5276248;0,5275808;0,5537306;0,5596541;0,5022667;0,4864922
0,4524761;0,4827017;0,5008804;0,4675486;0,4931981;0,4512147;0,5016043;0,5876658;0,4829135;0,554723;0,5039254;0,5469653;0,4914728;0,588123;0,4860198;0,5494595;0,5962817;0,5020512;0,5160814;0,5628365;0,4922541;0,5659209;0,5022313;0,6073344;0,5673062;0,527155;0,5349159;0,571167;0,5733672;0,5692021;0,6654997;0,5284398;0,499398;0,6177637;0,6299286;0,6404988;0,6121647;0,6449664;0,7119554;0,554195;0,5245176;0,6775746;0,6073344;0,6061118;0,5817868;0,6092502;0,5678881;0,5226789;0,605377;0,5508949;0,6276494;0,5362553;0,5319304;0,5046685;0,5280923;0,4811641;0,51662;0,4829135;0,5301865;0,4947144;0,5165842;0,5390584;0,5279501;0,6338808;0,5206291;0,5590538;0,5276361;0,527851;0,5534025;0,5593284;0,5024462;0,4862795
0,4524643;0,4827229;0,5007183;0,4675758;0,4930477;0,4508855;0,5015518;0,5875599;0,4827917;0,5546866;0,5041658;0,5469871;0,491627;0,5878521;0,485855;0,5494403;0,5960283;0,5021078;0,5159746;0,5629017;0,492443;0,5657295;0,5022455;0,6073804;0,5673313;0,5269883;0,5344828;0,5708611;0,5729876;0,5692091;0,6653783;0,5281017;0,4991192;0,6176171;0,6298204;0,640309;0,6118123;0,6445976;0,7113792;0,5541689;0,5244418;0,6771774;0,6073804;0,6057222;0,5815793;0,6088841;0,5676688;0,522409;0,6050857;0,5509099;0,627542;0,5360761;0,5317417;0,5048063;0,528085;0,481014;0,5165706;0,4827917;0,5301643;0,49445;0,5167831;0,5388803;0,5275618;0,6337984;0,5206629;0,5589139;0,5274877;0,5279009;0,5529197;0,5589081;0,5023226;0,4862992
0,452503;0,4826669;0,5006187;0,4674752;0,4932613;0,4509431;0,5019119;0,5874709;0,4826469;0,554395;0,5044611;0,5467885;0,4915344;0,5879157;0,4855543;0,5494456;0,5958559;0,5022398;0,5157738;0,5627944;0,4922249;0,5655463;0,5024461;0,6076102;0,5673816;0,5269284;0,5344691;0,5706348;0,5725386;0,5689842;0,6648057;0,5278571;0,4989238;0,6175638;0,62958;0,6398249;0,6117477;0,6443884;0,7110102;0,5543625;0,5246676;0,6771298;0,6076102;0,6054826;0,5813435;0,6087583;0,5672191;0,5224109;0,604993;0,5510963;0,6272216;0,5362119;0,5314375;0,5047863;0,5279822;0,480997;0,5165375;0,4826469;0,5301673;0,4943574;0,5166586;0,5386391;0,5274857;0,6341293;0,5205157;0,5587379;0,527395;0,527756;0,5529198;0,5589897;0,5021294;0,4862468
0,4519161;0,4821821;0,5002258;0,4670787;0,4931649;0,4508566;0,5017415;0,5874125;0,4822783;0,5537844;0,5041925;0,5463578;0,4912436;0,5875962;0,4853184;0,5491118;0,5950165;0,5019262;0,5153694;0,5622241;0,4915329;0,5653279;0,5022049;0,6069812;0,567006;0,5265332;0,5340301;0,5699369;0,5720149;0,5684107;0,6639479;0,527342;0,4986164;0,6167507;0,6289349;0,6392693;0,6115308;0,6441618;0,7107343;0,5535955;0,5242898;0,6765748;0,6069812;0,6051756;0,5808472;0,6085402;0,5669147;0,5221267;0,6048527;0,5507854;0,6269428;0,5360402;0,5307978;0,5044791;0,5271986;0,4809091;0,5162292;0,4822783;0,5294999;0,4941036;0,5161171;0,5381213;0,5272025;0,6335657;0,5201725;0,5586582;0,5272629;0,5273876;0,5525693;0,5585248;0,5014634;0,485898
0,4516282;0,4820047;0,5000978;0,4669045;0,4928967;0,4509882;0,5015281;0,5872778;0,4822498;0,5540395;0,5035722;0,5461744;0,4911241;0,5871515;0,4850564;0,5492643;0,5949527;0,5015264;0,5153023;0,5620502;0,4913196;0,5654044;0,5019614;0,6064888;0,5667053;0,5265758;0,5336601;0,569642;0,571931;0,5678974;0,6635761;0,5270466;0,4984537;0,6165224;0,6285694;0,6386813;0,6108516;0,6435237;0,7101989;0,5533867;0,5236906;0,6763481;0,6064888;0,6049848;0,5804059;0,6079679;0,5669746;0,5221604;0,60488;0,5505757;0,6267184;0,5355267;0,5309669;0,5042933;0,5268171;0,4805535;0,5163522;0,4822498;0,5292891;0,4941752;0,5159924;0,5378724;0,5274214;0,6334994;0,5200725;0,5588757;0,527119;0,5271935;0,5521169;0,5582488;0,5010601;0,4854462
0,4518423;0,4822259;0,500498;0,4669198;0,4925461;0,4509242;0,5013967;0,5868512;0,4823845;0,5541276;0,5037577;0,5464034;0,4911304;0,5871141;0,4849383;0,5492467;0,5951638;0,5012433;0,5152078;0,5624695;0,4915366;0,5652994;0,5019886;0,6059871;0,5667306;0,5266204;0,5337268;0,5695598;0,5716259;0,5674241;0,6635204;0,5270758;0,4984356;0,6166554;0,6285884;0,6387976;0,6105047;0,6432601;0,7095205;0,5532317;0,5237318;0,6763873;0,6059871;0,6049349;0,5802497;0,6074888;0,5673271;0,5224267;0,6048136;0,5506383;0,6267814;0,5354155;0,5308583;0,504069;0,527199;0,4803774;0,5164421;0,4823845;0,5295354;0,4941836;0,5161574;0,5379922;0,5275422;0,6335467;0,5200226;0,5587769;0,5270934;0,5271705;0,5519306;0,5583612;0,5012527;0,4855213
0,452156;0,4824127;0,5006711;0,466874;0,4926173;0,4506446;0,501498;0,5867833;0,4824312;0,5541267;0,5039945;0,5467484;0,4911245;0,5873045;0,4849743;0,5491524;0,5954417;0,5013012;0,515287;0,5625586;0,4915117;0,5652069;0,5019585;0,6059453;0,5666797;0,5261401;0,5340508;0,5695372;0,5716007;0,5673199;0,6634005;0,5270675;0,498603;0,6169655;0,6287068;0,6389893;0,6107141;0,6430998;0,7091538;0,5529144;0,5237473;0,6760376;0,6059453;0,604816;0,5803321;0,6072392;0,5674695;0,522413;0,6048271;0,5505568;0,6269673;0,5355102;0,5308577;0,5042773;0,5274531;0,4806657;0,5164219;0,4824312;0,5295455;0,4943584;0,516301;0,5384127;0,5276766;0,6334205;0,5201825;0,5583096;0,5271885;0,5273175;0,5518446;0,5580255;0,5015012;0,4858435
0,4518602;0,4821798;0,5000101;0,4669268;0,4925988;0,4505658;0,5012123;0,5868999;0,4824258;0,5540931;0,5036677;0,5463917;0,4909862;0,587177;0,4849988;0,548766;0,5950881;0,5012358;0,5151408;0,5622401;0,4914646;0,5650382;0,5018737;0,6057143;0,5665519;0,526257;0,5336708;0,5691484;0,5714161;0,5669398;0,6632347;0,5265188;0,4983819;0,6170316;0,6280874;0,6387166;0,610365;0,642807;0,7088786;0,55256;0,5234481;0,6754333;0,6057143;0,6044108;0,5799087;0,606882;0,5669078;0,5219477;0,604679;0,550441;0,6266556;0,5354382;0,5308707;0,504341;0,5273077;0,480549;0,5162737;0,4824258;0,5290541;0,4942086;0,5161736;0,5379115;0,5273906;0,6331459;0,5200475;0,5583627;0,5271567;0,5270105;0,5515497;0,5576091;0,5013316;0,4856377
0,4516761;0,4821699;0,4996621;0,4665852;0,4925382;0,4507396;0,5012158;0,5869315;0,4820699;0,5536431;0,5031611;0,5460376;0,4908439;0,5867491;0,4847205;0,5487158;0,5947675;0,5012069;0,5147476;0,5618876;0,491421;0,5649989;0,5016309;0,6053368;0,5663353;0,5264843;0,5335569;0,5687241;0,5707702;0,5665481;0,662742;0,526176;0,4982851;0,6167471;0,6276415;0,6382571;0,6100816;0,6426405;0,7087704;0,5522512;0,5230419;0,6750209;0,6053368;0,6040759;0,579639;0,6067395;0,5666681;0,5219399;0,6046649;0,5505602;0,6265025;0,5354827;0,5310016;0,5039575;0,5271612;0,4805483;0,5160578;0,4820699;0,5289149;0,4939052;0,5159526;0,5378747;0,5270725;0,6333327;0,5198567;0,5583183;0,5268091;0,5269553;0,551387;0,5575689;0,5012744;0,4852307
0,4517256;0,482075;0,4996045;0,4664551;0,4924339;0,4506344;0,5012276;0,5863846;0,4818706;0,5532248;0,5027895;0,5457909;0,4906771;0,5866321;0,4844674;0,5486079;0,5944487;0,5010774;0,5144311;0,5617444;0,4910101;0,5651819;0,5011423;0,6049072;0,5662675;0,5262315;0,5332655;0,5681315;0,5700938;0,5663606;0,6623406;0,5256151;0,4979641;0,6159562;0,626908;0,6376886;0,6098747;0,642037;0,7080604;0,552097;0,5225522;0,6746552;0,6049072;0,6034076;0,5791468;0,6064547;0,5664823;0,5215722;0,6042876;0,5500235;0,6265795;0,5352659;0,5306579;0,5039828;0,5267937;0,4803848;0,5158792;0,4818706;0,5289039;0,493317;0,5156327;0,537899;0,5267912;0,6335034;0,5196406;0,5580294;0,5267045;0,5265883;0,5509895;0,5571862;0,5009564;0,4851735
0,4515933;0,4819526;0,4997607;0,4663943;0,4922345;0,4504669;0,500972;0,586125;0,4817718;0,5532969;0,5031782;0,5457374;0,490687;0,586705;0,4845626;0,5483997;0,5946022;0,5011042;0,5146234;0,5618463;0,4908264;0,5650062;0,5013314;0,6050915;0,5661233;0,5258785;0,5328553;0,5680978;0,570422;0,5662302;0,6620675;0,5252819;0,4977613;0,6158078;0,6265175;0,63737;0,6095145;0,6416453;0,7077876;0,5520061;0,5226883;0,6743938;0,6050915;0,602966;0,5786201;0,606213;0,5664796;0,5212327;0,6040655;0,5498939;0,6264937;0,5351191;0,530285;0,5039812;0,5266605;0,4801798;0,5159749;0,4817718;0,5288876;0,4933335;0,5157676;0,5375658;0,526998;0,6330806;0,5197977;0,5581678;0,5266991;0,5262273;0,5508029;0,5570258;0,5006165;0,485284
0,4509584;0,4817366;0,49973;0,4662382;0,4921291;0,4504445;0,5010819;0,5862956;0,4816177;0,5531533;0,5035914;0,5452825;0,4905249;0,5866229;0,4843458;0,548209;0,5945144;0,5009553;0,5147007;0,5616817;0,4909207;0,5647238;0,5014677;0,6050814;0,5656449;0,525754;0,5326852;0,5682692;0,5705492;0,5658226;0,6618541;0,5253886;0,4975118;0,6155233;0,6266245;0,6370937;0,6092088;0,6414822;0,7076144;0,5516945;0,5226085;0,6743793;0,6050814;0,6029342;0,5786024;0,6062318;0,5668201;0,5212661;0,6040623;0,5498307;0,6261461;0,5349211;0,5300903;0,5035258;0,5267796;0,4800794;0,516039;0,4816177;0,5285635;0,4933344;0,5157571;0,53747;0,5271171;0,6327826;0,5198248;0,5578242;0,5266473;0,5259639;0,5507111;0,556824;0,500343;0,4850214
0,4509346;0,4816063;0,4995677;0,4662002;0,4918531;0,4503736;0,5008508;0,5866565;0,4816636;0,5526966;0,5032258;0,5449947;0,4902825;0,5862541;0,4842387;0,5479546;0,5940601;0,500603;0,5145152;0,5615595;0,4910982;0,5645413;0,5012157;0,6047582;0,5655121;0,5256518;0,5327945;0,5678383;0,5700169;0,5653863;0,6611984;0,5249882;0,4976255;0,6153341;0,6263941;0,6370085;0,6089385;0,6415229;0,7073488;0,5509747;0,5224102;0,6743315;0,6047582;0,6024857;0,5786808;0,6062822;0,5666765;0,5212578;0,6041857;0,5495011;0,6260713;0,5347059;0,5301698;0,5031952;0,5265801;0,4803619;0,5156453;0,4816636;0,5284855;0,4930276;0,5152852;0,5374463;0,5268162;0,6327991;0,5195755;0,5578334;0,5266913;0,5262371;0,5507008;0,5566636;0,5004119;0,4847731
0,4510772;0,4813618;0,4993156;0,4659383;0,4916007;0,4502111;0,5005003;0,5865151;0,481663;0,5527424;0,5026327;0,5448197;0,4900066;0,5858143;0,4839622;0,5478504;0,5938929;0,5001137;0,5143015;0,5613639;0,490918;0,564303;0,5009866;0,6043606;0,5653489;0,5255553;0,532849;0,5673623;0,5695451;0,5650349;0,6609629;0,5242305;0,4976586;0,6155009;0,6255988;0,6369188;0,6082123;0,6410902;0,70682;0,5504808;0,5221076;0,6734031;0,6043606;0,6021719;0,5784515;0,6055379;0,5658392;0,5212272;0,6038625;0,5491752;0,6260162;0,5345269;0,5301557;0,5029978;0,5261698;0,4799511;0,5151961;0,481663;0,5285757;0,4931078;0,5149271;0,5371163;0,5266637;0,6327137;0,5191681;0,5579611;0,526408;0,5262638;0,5503642;0,556459;0,5005041;0,4844143
0,4511465;0,4813364;0,4993731;0,4659366;0,4917202;0,4501508;0,5004948;0,5859705;0,4814165;0,5529469;0,5025254;0,5451916;0,4900706;0,5860112;0,4839119;0,5477751;0,5939573;0,5003371;0,5142349;0,5614018;0,4908576;0,5643356;0,5008837;0,6037535;0,565331;0,525637;0,5327215;0,5673093;0,5695704;0,5650711;0,6606795;0,5240752;0,4974409;0,6151685;0,6255339;0,6366044;0,608143;0,6405081;0,7063871;0,5503167;0,5216491;0,6728905;0,6037535;0,6021835;0,5780762;0,6053575;0,5657964;0,5213237;0,6036827;0,5490715;0,6255224;0,5342882;0,5299898;0,5029678;0,5261179;0,4793719;0,5151703;0,4814165;0,5284832;0,4933576;0,5148894;0,53716;0,5269623;0,6322375;0,5190219;0,5577152;0,5261803;0,5261495;0,5501307;0,5560036;0,500422;0,4845612
0,4511994;0,4812863;0,4994855;0,4658714;0,4918053;0,4499877;0,5005796;0,5860297;0,4810634;0,5525624;0,5025449;0,5454348;0,4900311;0,5859957;0,4836535;0,5475243;0,5937243;0,5007887;0,5140222;0,5614609;0,4906517;0,5641734;0,5007409;0,6034198;0,5653387;0,525471;0,5325407;0,5670483;0,569329;0,5650959;0,6601695;0,5243979;0,4973162;0,614687;0,6253439;0,6359521;0,6085181;0,6401665;0,7061955;0,5498943;0,52148;0,6723119;0,6034198;0,6017079;0,5776897;0,6050592;0,5661603;0,5212119;0,6037936;0,5491377;0,6252521;0,5338343;0,5301349;0,5033686;0,5262353;0,4798048;0,5149435;0,4810634;0,5285996;0,4931539;0,5145408;0,5373221;0,526971;0,6320763;0,5190236;0,5571834;0,5261202;0,5261862;0,5500711;0,5560101;0,500305;0,4849416
0,4508629;0,4808955;0,4992349;0,465488;0,4913724;0,4496807;0,5002562;0,5860242;0,480961;0,552143;0,5021695;0,5450783;0,4896279;0,5858695;0,4834578;0,5471267;0,5931938;0,5005408;0,5139235;0,5612718;0,4902056;0,563943;0,5009311;0,60333;0,564925;0,5252144;0,5324474;0,5665216;0,5687354;0,564644;0,660038;0,5240832;0,4971985;0,6142957;0,6245294;0,6357164;0,6083993;0,6397752;0,7057606;0,5495536;0,5213116;0,6719071;0,60333;0,6013279;0,5771235;0,6044016;0,5660801;0,5206812;0,6035385;0,5488504;0,6250464;0,5339046;0,5299972;0,5032621;0,526051;0,479958;0,5149791;0,480961;0,5284127;0,4925767;0,5144918;0,5368937;0,5264592;0,6320325;0,5191043;0,5569386;0,5259607;0,5260832;0,5496934;0,5556767;0,5001454;0,4848429
0,4508187;0,4805924;0,4990012;0,4654034;0,4909814;0,4494258;0,5000162;0,5856568;0,4808772;0,5518165;0,5021989;0,5449162;0,4894214;0,5858893;0,4834991;0,5470936;0,5928013;0,5000427;0,5137902;0,561049;0,4900394;0,5636708;0,5005602;0,6029226;0,5647173;0,5252167;0,5324081;0,5660757;0,5683346;0,5638858;0,6599475;0,5233185;0,4970001;0,6143348;0,6242154;0,6354952;0,6079618;0,6392818;0,7049721;0,5493692;0,5210987;0,6719883;0,6029226;0,6011283;0,5769146;0,6038473;0,5657799;0,5205441;0,6032482;0,5485766;0,6248143;0,5341867;0,5297903;0,5029726;0,5260028;0,4795785;0,5147129;0,4808772;0,5282332;0,4921127;0,5143181;0,5367498;0,5261698;0,6319022;0,5186636;0,5568698;0,5257252;0,5260242;0,5489523;0,5552321;0,5000299;0,4846333
0,4507773;0,4809476;0,4987439;0,4654897;0,4911855;0,4496308;0,5001602;0,585695;0,4807712;0,5520016;0,502313;0,5448236;0,4894645;0,585611;0,48341;0,5474669;0,59267;0,4999009;0,5136528;0,5608099;0,4902602;0,563593;0,5004619;0,6026636;0,5648005;0,5250943;0,5323365;0,5660158;0,5681363;0,5635626;0,6596242;0,5233738;0,4966738;0,6143376;0,6241947;0,6349944;0,6074995;0,639133;0,7046019;0,5490041;0,5209526;0,6717325;0,6026636;0,6008479;0,576656;0,6038701;0,5657422;0,5203568;0,6032799;0,5485759;0,6245428;0,5343202;0,5297002;0,5026667;0,5260716;0,479432;0,5147244;0,4807712;0,5279995;0,4921691;0,5140591;0,5369325;0,5259284;0,6318612;0,5184691;0,5567318;0,5258418;0,5259209;0,5487325;0,5549297;0,4997803;0,4843962
0,4505349;0,4809517;0,4989035;0,4652848;0,4911274;0,4496495;0,4998364;0,5856902;0,4808285;0,5521485;0,5021453;0,5447432;0,4892443;0,5853121;0,4830491;0,5472909;0,5929896;0,499982;0,5133677;0,5605025;0,4899392;0,563674;0,50036;0,6022963;0,5645916;0,5247984;0,5321966;0,5659545;0,5681279;0,563578;0,6592495;0,5235099;0,4964383;0,6139075;0,6239035;0,6347976;0,6073422;0,6388109;0,7041734;0,5486321;0,5204271;0,6716385;0,6022963;0,6005371;0,5761122;0,6037165;0,5652877;0,5201749;0,6033129;0,5484497;0,62433;0,5340322;0,529559;0,5027714;0,525798;0,4794099;0,5149717;0,4808285;0,5276254;0,4924893;0,5140328;0,5365381;0,525745;0,6316749;0,5185253;0,5567471;0,5260326;0,5254742;0,5487754;0,5544851;0,4993363;0,4843275
0,450606;0,4808229;0,4987578;0,4650701;0,4909234;0,4490596;0,4995759;0,5854152;0,4807951;0,5518623;0,5021498;0,5443152;0,4889348;0,5854237;0,4828463;0,5467781;0,5931169;0,4998837;0,5131687;0,5604673;0,4895693;0,5636449;0,5002143;0,6017764;0,5644895;0,5247203;0,5320644;0,5653574;0,5678791;0,5634661;0,6586365;0,523124;0,4966498;0,6141385;0,6237248;0,6348773;0,6068305;0,6382904;0,7037843;0,5483044;0,5200364;0,671623;0,6017764;0,6006095;0,5760257;0,6033501;0,565105;0,5203781;0,6030889;0,5484786;0,6243734;0,5340319;0,5294946;0,5027537;0,5256597;0,47933;0,5147484;0,4807951;0,5275941;0,4925029;0,5140776;0,5364938;0,5258142;0,6315835;0,5185623;0,5568043;0,525893;0,5254584;0,5484946;0,5540864;0,4992431;0,4841493
0,4504888;0,4804615;0,4981966;0,4649524;0,4907247;0,4488803;0,4994836;0,58503;0,4804494;0,5517205;0,5019389;0,5440748;0,4887636;0,5850069;0,4825335;0,5467232;0,5928074;0,4993154;0,5130833;0,5602609;0,4895746;0,5633615;0,5000945;0,6016923;0,5646003;0,5245814;0,5318738;0,5650443;0,5673811;0,5626284;0,6580711;0,5227407;0,4965056;0,6142707;0,6233299;0,6345108;0,6062716;0,6376756;0,7036204;0,5478815;0,5203211;0,6713125;0,6016923;0,6003466;0,5759448;0,6028245;0,5650461;0,5204316;0,6026055;0,5482656;0,6243057;0,5337029;0,5293708;0,5021387;0,5255114;0,4790683;0,5145438;0,4804494;0,5277033;0,4924144;0,5139985;0,5366943;0,5260046;0,6314733;0,5182657;0,5565019;0,5255056;0,5255152;0,5480374;0,5539093;0,4990269;0,4836289
